type_of,id,title,description,readable_publish_date,slug,path,url,comments_count,public_reactions_count,collection_id,published_timestamp,language,subforem_id,ai_disclosure_level,ai_disclosure_label,positive_reactions_count,cover_image,social_image,canonical_url,created_at,edited_at,crossposted_at,published_at,last_comment_at,reading_time_minutes,tag_list,tags,user,flare_tag,organization
article,4431128,Using Test Impact Analysis on Slow Laravel Test Suites Without Losing Trust,"Slow Laravel suites make fast refactors harder than they should be. This piece covers when test impact analysis helps, where the trust boundary belongs, and when selective runs are too risky to rely on.",Aug 19,using-test-impact-analysis-on-slow-laravel-test-suites-without-losing-trust-4efa,/saqueib/using-test-impact-analysis-on-slow-laravel-test-suites-without-losing-trust-4efa,https://dev.to/saqueib/using-test-impact-analysis-on-slow-laravel-test-suites-without-losing-trust-4efa,0,0,,2026-08-19T05:19:05Z,en,1,not_disclosed,Not Disclosed,0,"https://media2.dev.to/dynamic/image/width=1000,height=420,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fqcode.in%2Fwp-content%2Fuploads%2F2026%2F08%2Flaravel-test-impact-analysis-for-slow-suites.jpg","https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fqcode.in%2Fwp-content%2Fuploads%2F2026%2F08%2Flaravel-test-impact-analysis-for-slow-suites.jpg",https://qcode.in/laravel-test-impact-analysis-for-slow-suites/,2026-08-19T05:19:05Z,,,2026-08-19T05:19:05Z,2026-08-19T05:19:05Z,10,"['laravel', 'php', 'testing', 'ci']","laravel, php, testing, ci","{'name': 'Saqueib Ansari', 'username': 'saqueib', 'twitter_username': None, 'github_username': None, 'user_id': 3826808, 'website_url': 'https://qcode.in/', 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F3826808%2Fe6a01e4e-75be-4474-bfb1-87c09122c718.jpeg', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F3826808%2Fe6a01e4e-75be-4474-bfb1-87c09122c718.jpeg'}",,
article,4427782,The Agent Said It Failed. The Jira Ticket Said Otherwise.,"I asked it to move a ticket to ""In Progress."" It came back with an error: too many steps, task...",Aug 18,the-agent-said-it-failed-the-jira-ticket-said-otherwise-4p1n,/turgaysavaci/the-agent-said-it-failed-the-jira-ticket-said-otherwise-4p1n,https://dev.to/turgaysavaci/the-agent-said-it-failed-the-jira-ticket-said-otherwise-4p1n,0,0,,2026-08-18T16:19:03Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2Fiqlo8mztkkcopqmctapq.png",https://trgysvc.github.io/blog/the-agent-said-it-failed,2026-08-18T16:19:03Z,,,2026-08-18T16:19:03Z,2026-08-18T16:19:03Z,7,"['ai', 'llm', 'testing', 'debugging']","ai, llm, testing, debugging","{'name': 'Turgay', 'username': 'turgaysavaci', 'twitter_username': None, 'github_username': 'trgysvc', 'user_id': 2107350, 'website_url': 'https://trgysvc.github.io', 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F2107350%2Fe5eddc4d-29aa-4698-a66b-6831e49118e4.jpg', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F2107350%2Fe5eddc4d-29aa-4698-a66b-6831e49118e4.jpg'}",,
article,4431065,Test IPv6 Proxy Paths Without Mistaking Fallback for Support,A request that succeeds on a dual-stack machine does not prove that the proxy path supports...,Aug 19,test-ipv6-proxy-paths-without-mistaking-fallback-for-support-2pfd,/98ip/test-ipv6-proxy-paths-without-mistaking-fallback-for-support-2pfd,https://dev.to/98ip/test-ipv6-proxy-paths-without-mistaking-fallback-for-support-2pfd,0,0,,2026-08-19T05:12:16Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2F2qkcfk8zsdk9j07quha9.png",https://dev.to/98ip/test-ipv6-proxy-paths-without-mistaking-fallback-for-support-2pfd,2026-08-19T05:12:16Z,,,2026-08-19T05:12:16Z,2026-08-19T05:12:16Z,2,['testing'],testing,"{'name': '98IP Proxy', 'username': '98ip', 'twitter_username': '98ipProxy', 'github_username': None, 'user_id': 2555187, 'website_url': None, 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F2555187%2F00b2eab5-579e-4c07-94f3-d3ddb8435e32.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F2555187%2F00b2eab5-579e-4c07-94f3-d3ddb8435e32.png'}",,
article,4434775,Write the Test That Would've Caught It,"A bug just cost you an afternoon. Before you close the ticket, do one more thing.  Write the test...",Aug 19,write-the-test-that-wouldve-caught-it-1abi,/sergueyasaelshinder/write-the-test-that-wouldve-caught-it-1abi,https://dev.to/sergueyasaelshinder/write-the-test-that-wouldve-caught-it-1abi,0,0,,2026-08-19T11:48:33Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2Fka2072fzcm1xu6x3y5lm.png",https://dev.to/sergueyasaelshinder/write-the-test-that-wouldve-caught-it-1abi,2026-08-19T11:48:33Z,,,2026-08-19T11:48:33Z,2026-08-19T11:48:33Z,1,"['testing', 'codequality', 'softwareengineering', 'programming']","testing, codequality, softwareengineering, programming","{'name': 'Serguey Asael Shinder', 'username': 'sergueyasaelshinder', 'twitter_username': None, 'github_username': None, 'user_id': 3162425, 'website_url': None, 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F3162425%2F9aec4162-92b2-44e6-aa10-8ffd5d721296.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F3162425%2F9aec4162-92b2-44e6-aa10-8ffd5d721296.png'}",,
article,4427127,The same failed payment destroyed one customer's data and left the next one's alone,"We had a bug that only fired sometimes, and ""sometimes"" turned out to be a coin flip on webhook...",Aug 18,the-same-failed-payment-destroyed-one-customers-data-and-left-the-next-ones-alone-pek,/johnbuilds/the-same-failed-payment-destroyed-one-customers-data-and-left-the-next-ones-alone-pek,https://dev.to/johnbuilds/the-same-failed-payment-destroyed-one-customers-data-and-left-the-next-ones-alone-pek,0,0,,2026-08-18T14:35:26Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2Fopjv3onlxrcv149edo9q.png",https://dev.to/johnbuilds/the-same-failed-payment-destroyed-one-customers-data-and-left-the-next-ones-alone-pek,2026-08-18T14:35:26Z,,,2026-08-18T14:35:26Z,2026-08-18T14:35:26Z,2,"['webhooks', 'testing', 'debugging', 'billing']","webhooks, testing, debugging, billing","{'name': 'John Builds', 'username': 'johnbuilds', 'twitter_username': None, 'github_username': None, 'user_id': 3889099, 'website_url': 'https://xreplyai.com/', 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F3889099%2F518139a0-3766-412c-85c6-85c0b587fbd3.jpg', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F3889099%2F518139a0-3766-412c-85c6-85c0b587fbd3.jpg'}",,
article,4434614,Seventeen Spellings of the Same Number,A checker that governs published skill counts must discover them without hardcoding variable names. Every commit found a new legal spelling to handle.,Aug 19,seventeen-spellings-of-the-same-number-2b97,/jeremy_longshore/seventeen-spellings-of-the-same-number-2b97,https://dev.to/jeremy_longshore/seventeen-spellings-of-the-same-number-2b97,0,0,,2026-08-19T11:30:07Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2Fsgdhfp2yvvxk79hjzseg.png",https://startaitools.com/posts/seventeen-spellings-of-the-same-number/,2026-08-19T11:30:07Z,,,2026-08-19T11:30:07Z,2026-08-19T11:30:07Z,9,"['cicd', 'testing', 'automation', 'claudecode']","cicd, testing, automation, claudecode","{'name': 'Jeremy Longshore', 'username': 'jeremy_longshore', 'twitter_username': 'AsphaltCowb0y', 'github_username': 'jeremylongshore', 'user_id': 3842419, 'website_url': 'https://www.jeremylongshore.com', 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F3842419%2Ff5d02b54-daf0-4520-9aef-118fbd0c24ac.jpeg', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F3842419%2Ff5d02b54-daf0-4520-9aef-118fbd0c24ac.jpeg'}",,
article,4426595,Setting Up End-to-End PDF Validation in Playwright and Cucumber BDD,Validating generated PDFs in automated end-to-end tests can be tricky. Here is a comprehensive guide...,Aug 18,setting-up-end-to-end-pdf-validation-in-playwright-and-cucumber-bdd-5259,/shell_qa/setting-up-end-to-end-pdf-validation-in-playwright-and-cucumber-bdd-5259,https://dev.to/shell_qa/setting-up-end-to-end-pdf-validation-in-playwright-and-cucumber-bdd-5259,0,0,,2026-08-18T13:08:36Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2F3bq41uoc8jsixo5jrwp1.png",https://dev.to/shell_qa/setting-up-end-to-end-pdf-validation-in-playwright-and-cucumber-bdd-5259,2026-08-18T13:08:36Z,2026-08-18T13:14:16Z,,2026-08-18T13:08:36Z,2026-08-18T13:08:36Z,2,"['javascript', 'testing', 'playwright', 'cucumber']","javascript, testing, playwright, cucumber","{'name': 'Shell QA', 'username': 'shell_qa', 'twitter_username': None, 'github_username': None, 'user_id': 4079421, 'website_url': None, 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4079421%2Fd58c59f2-4f10-4f9e-b125-7dc79f2166db.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4079421%2Fd58c59f2-4f10-4f9e-b125-7dc79f2166db.png'}",,
article,4425029,Checklist: Onboarding End-to-End Automation Frameworks to Harness CI,Successfully onboarding an automated test suite to Harness CI requires configuring infrastructure...,Aug 18,checklist-onboarding-end-to-end-automation-frameworks-to-harness-ci-2jmb,/shell_qa/checklist-onboarding-end-to-end-automation-frameworks-to-harness-ci-2jmb,https://dev.to/shell_qa/checklist-onboarding-end-to-end-automation-frameworks-to-harness-ci-2jmb,0,0,,2026-08-18T09:44:13Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2F6914qo6tzoz9ts88nfqy.png",https://dev.to/shell_qa/checklist-onboarding-end-to-end-automation-frameworks-to-harness-ci-2jmb,2026-08-18T09:44:13Z,2026-08-18T09:47:15Z,,2026-08-18T09:44:13Z,2026-08-18T09:44:13Z,2,"['devops', 'testing', 'automation', 'ci']","devops, testing, automation, ci","{'name': 'Shell QA', 'username': 'shell_qa', 'twitter_username': None, 'github_username': None, 'user_id': 4079421, 'website_url': None, 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4079421%2Fd58c59f2-4f10-4f9e-b125-7dc79f2166db.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4079421%2Fd58c59f2-4f10-4f9e-b125-7dc79f2166db.png'}",,
article,4424861,How to Configure Parallel Execution in TestNG vs. Custom Excel Allocator,Optimizing test execution speed is essential for keeping build pipelines lean. Depending on how your...,Aug 18,how-to-configure-parallel-execution-in-testng-vs-custom-excel-allocator-4lo2,/shell_qa/how-to-configure-parallel-execution-in-testng-vs-custom-excel-allocator-4lo2,https://dev.to/shell_qa/how-to-configure-parallel-execution-in-testng-vs-custom-excel-allocator-4lo2,0,0,,2026-08-18T09:23:32Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2Fiii5wvhkmh467i1ak44r.png",https://dev.to/shell_qa/how-to-configure-parallel-execution-in-testng-vs-custom-excel-allocator-4lo2,2026-08-18T09:23:32Z,2026-08-18T09:28:33Z,,2026-08-18T09:23:32Z,2026-08-18T09:23:32Z,2,"['java', 'testing', 'testng', 'devops']","java, testing, testng, devops","{'name': 'Shell QA', 'username': 'shell_qa', 'twitter_username': None, 'github_username': None, 'user_id': 4079421, 'website_url': None, 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4079421%2Fd58c59f2-4f10-4f9e-b125-7dc79f2166db.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4079421%2Fd58c59f2-4f10-4f9e-b125-7dc79f2166db.png'}",,
article,4424956,End-to-End Setup Guide: Integrating Playwright + Cucumber with Harness CI,Integrating end-to-end (E2E) automation suites into enterprise CI/CD pipelines requires robust...,Aug 18,end-to-end-setup-guide-integrating-playwright-cucumber-with-harness-ci-423p,/shell_qa/end-to-end-setup-guide-integrating-playwright-cucumber-with-harness-ci-423p,https://dev.to/shell_qa/end-to-end-setup-guide-integrating-playwright-cucumber-with-harness-ci-423p,0,0,,2026-08-18T09:33:47Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2Ff7y8hrb3ne76lwkwyldf.png",https://dev.to/shell_qa/end-to-end-setup-guide-integrating-playwright-cucumber-with-harness-ci-423p,2026-08-18T09:33:47Z,2026-08-18T09:39:29Z,,2026-08-18T09:33:47Z,2026-08-18T09:33:47Z,2,"['testing', 'devops', 'playwright', 'ci']","testing, devops, playwright, ci","{'name': 'Shell QA', 'username': 'shell_qa', 'twitter_username': None, 'github_username': None, 'user_id': 4079421, 'website_url': None, 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4079421%2Fd58c59f2-4f10-4f9e-b125-7dc79f2166db.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4079421%2Fd58c59f2-4f10-4f9e-b125-7dc79f2166db.png'}",,
article,4423896,17 ways I tried to sneak past my own merge gate,"In the last piece I said the matching core had 56 tests. That sentence is close to meaningless, and I...",Aug 18,17-ways-i-tried-to-sneak-past-my-own-merge-gate-4a3,/zanshindev/17-ways-i-tried-to-sneak-past-my-own-merge-gate-4a3,https://dev.to/zanshindev/17-ways-i-tried-to-sneak-past-my-own-merge-gate-4a3,0,0,,2026-08-18T07:33:43Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2Fz4wc39ecw57nx5uhx9l4.png",https://dev.to/zanshindev/17-ways-i-tried-to-sneak-past-my-own-merge-gate-4a3,2026-08-18T07:31:48Z,,,2026-08-18T07:33:43Z,2026-08-18T07:33:43Z,7,"['ai', 'testing', 'security', 'opensource']","ai, testing, security, opensource","{'name': 'zanshin', 'username': 'zanshindev', 'twitter_username': None, 'github_username': None, 'user_id': 4074939, 'website_url': None, 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4074939%2F24ab8737-cee9-463c-a497-1207ac98d4cb.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4074939%2F24ab8737-cee9-463c-a497-1207ac98d4cb.png'}",,
article,4424780,How to Configure Full Parallel Execution in a Hybrid (Data & Keyword-Driven) Framework,Accelerating test execution in a Hybrid Automation Framework (combining Data-Driven and...,Aug 18,how-to-configure-full-parallel-execution-in-a-hybrid-data-keyword-driven-framework-3dch,/shell_qa/how-to-configure-full-parallel-execution-in-a-hybrid-data-keyword-driven-framework-3dch,https://dev.to/shell_qa/how-to-configure-full-parallel-execution-in-a-hybrid-data-keyword-driven-framework-3dch,0,0,,2026-08-18T09:13:14Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2Fpc1h0xsp8uqc2t151g27.png",https://dev.to/shell_qa/how-to-configure-full-parallel-execution-in-a-hybrid-data-keyword-driven-framework-3dch,2026-08-18T09:13:14Z,2026-08-18T09:18:11Z,,2026-08-18T09:13:14Z,2026-08-18T09:13:14Z,2,"['java', 'testing', 'automation', 'framework']","java, testing, automation, framework","{'name': 'Shell QA', 'username': 'shell_qa', 'twitter_username': None, 'github_username': None, 'user_id': 4079421, 'website_url': None, 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4079421%2Fd58c59f2-4f10-4f9e-b125-7dc79f2166db.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4079421%2Fd58c59f2-4f10-4f9e-b125-7dc79f2166db.png'}",,
article,4432522,Integrating Performance Testing into CI/CD Pipelines,"Embed performance tests into CI/CD to catch regressions early. Learn which tests to run, gating strategies, and how to keep feedback loops fast.",Aug 19,integrating-performance-testing-into-cicd-pipelines-3mb0,/beefedai/integrating-performance-testing-into-cicd-pipelines-3mb0,https://dev.to/beefedai/integrating-performance-testing-into-cicd-pipelines-3mb0,0,0,,2026-08-19T07:53:36Z,en,1,not_disclosed,Not Disclosed,0,"https://media2.dev.to/dynamic/image/width=1000,height=420,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fbeefed.ai%2Fimages%2Farticles%2Flily-kai-the-performance-test-engineer%2Fshift-left-performance-testing-ci-cd.webp","https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fbeefed.ai%2Fimages%2Farticles%2Flily-kai-the-performance-test-engineer%2Fshift-left-performance-testing-ci-cd.webp",https://beefed.ai/en/shift-left-performance-testing-ci-cd,2026-08-19T07:53:37Z,,,2026-08-19T07:53:36Z,2026-08-19T07:53:36Z,8,"['machinelearning', 'testing']","machinelearning, testing","{'name': 'beefed.ai', 'username': 'beefedai', 'twitter_username': None, 'github_username': None, 'user_id': 3824661, 'website_url': 'https://beefed.ai', 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F3824661%2Fe3eb7ff2-9512-4a12-95f0-3ac020a9a605.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F3824661%2Fe3eb7ff2-9512-4a12-95f0-3ac020a9a605.png'}",,
